__label__UNINFORMATIVE	australia - taking the neoliberal path and letting workers go bankrupt during covid-19 tell that we need 1 rent and mortgage freeze for 6 months nationwide 2 gauranteed basic income
__label__UNINFORMATIVE	icymi on friday we revealed that nsw domestic violence frontline workers are already seeing devastating effects of coronavirus on their clients' lives a survey from found 4/10 of those surveyed had reported an increase in client numbers thedrum httpurl
__label__INFORMATIVE	lagos state commissioner of health has confirmed that a 36 year old man has died of coronavirus in lagos state his death was announced by professor akin abayomi on twitter today april 5 httpurl
__label__UNINFORMATIVE	tuscumbia it's normally only flown during certain holidays but the giant us flag has been hung from the north main street side of the colbert county courthouse to lift the spirits of residents coping with the fallout from the coronavirus pandem… httpurl
__label__INFORMATIVE	httpurl two more new coronavirus positive cases were reported from this city sunday among them is a 70-year-old man and a 29-year-old male according to a tweet by the health amp family welfare department government of odisha coronavirusupdates covid19
__label__INFORMATIVE	st louis (mo kmov beloved eureka high school guidance counselor dies from covid-19
__label__INFORMATIVE	oklahoma's first confirmed case of coronavirus is in tulsa county httpurl smartnews
__label__INFORMATIVE	give dem everything dem want and when please standby for an update on covid-19 start give dem anxiety line up the ministry of health and wellness of jamaica will now provide an update on covid-19 then when dem cyah manage dat jus tweet the numbers update 5o positive
__label__UNINFORMATIVE	various sports bodies from the state have come together in the fight against the virus with their arch-rivals mohun bagan contributing rs 30 lakh bengalfightscorona httpurl
__label__INFORMATIVE	the latest on coronavirus in florida 12350 confirmed cases and a new total of 221 deaths reported statewide central florida now has about 1700 cases including a tenth tsa worker from orlando international airport but no new deaths as of sunday evening httpurl
__label__INFORMATIVE	fighting stigma bhutan bars tourists after first coronavirus case india total hits 31 the government will impose two weeks' restriction on all incoming tourists with immediate effect” bhutan's health ministry said in a statement httpurl
__label__INFORMATIVE	there are 193000 people walking this planet who have recovered from covid-19 immune they are like demi gods who stride confidently as the rest of us cower
__label__UNINFORMATIVE	 incompetence plus corruption equals gop trump administration amp gop congress how many will have to suffer and die before america expels them all from public office coronavirus
__label__UNINFORMATIVE	19m icu admissions for usa alone there are only 45k icu beds in entire country amp each of these patients will occupy an icu bed for 2-3 weeks other patients will also need icu so many non coronavirus patients will die too covid19
__label__INFORMATIVE	man not to be a downer but this morning they were saying 13000 cases of covid-19 in the us and now they're saying 19000 cases so either it is spreading fast or the data is just in flux depending on who is collecting it i'm hoping the latter fearing the former
__label__INFORMATIVE	usa amp south korea had their first coronavirus cases on the same day january 21 vastly different strategies taken by both governments today korea has 10284 cases in total despite its high population density usa has 10915 deaths amp 366848 cases covid19 covid19australia
__label__INFORMATIVE	breaking the fairfax county health department has confirmed that a man at the crossroads baptist church in bailey's crossroads has tested positive for covid-19
__label__INFORMATIVE	update maryland details new information after 3 coronavirus cases were confirmed in maryland by officials httpurl httpurl
__label__INFORMATIVE	latest update coronavirus covid19 deaths infections * more than 274800 people have been infected across the world and 11389 have died according to a reuters tally 
__label__UNINFORMATIVE	being handed out at tollbooths in south korea well done south korea kapshikatshida southkorea killthevirus coronavirus covid19 stayhealthy httpurl
__label__INFORMATIVE	us embassy in myanmar yangon urging its citizens to take the opportunity to leave country while specially-arranged repatriation flight on april 6 to sanfrancisco still has available seats coronavirus covid_19 country has 21 cases amp 1 death so far httpurl
__label__UNINFORMATIVE	trump could cure coronavirus 19 aids and cancer in the same day and the media would say he wasn't doing anything
__label__INFORMATIVE	china on saturday reported 24 new imported cases of covid19 during the previous day 17 from iran to gansu 3 from italy to beijing 3 from iran to shanghai 1 from spain to guangdong bringing the total number of imported infections to 60 httpurl
__label__INFORMATIVE	nyc has 86m people 50% more than minnesota’s 56m mn has 137 positive cases or 16% of nyc’s total mn had its first covid19 death today nyc has 60 already mn has 6 hospitalized with tests scarce it’s hard to compare any two places but nyc has it radically worse
__label__UNINFORMATIVE	the islamic republic's lies about covid19% 1_lack of due process sanctions 2_number of dead and infected 3_linking the virus to the us biological attack khameneivirus
__label__UNINFORMATIVE	comparison of mean no2 emissions over nyc left - prior covid19 right - now during covid19 httpurl httpurl
__label__INFORMATIVE	cnbc vp pence says 21 coronavirus cases on california grand princess cruise ship httpurl trump partying at margo largo calls it a hoax via 
__label__INFORMATIVE	cough fever and difficulty in breathing he was notified as a suspected patient of covid19 and his nasopharyngeal swab was sent to nih islamabad through dho office mardan he refused to get quarantined in dhq hospital mardan and preferred staying at home gt
__label__UNINFORMATIVE	6 days thursday 10am to 2pm et during (now canceled😢 himss20 coronavirus health it social media amp vr-based conferences in socialvr during himss20 3rd str8 year httpurl himsssustainability 🌱 virtualhimss20 oculusquest covid19 coronavirus httpurl
__label__INFORMATIVE	cases of covid-19 as of march 21 2020 600 pm edt in canada number of confirmed cases 1231 number of probable cases 63 number of deaths 13
